,_id,Date,CA,CAQF,CAName,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
360965,360966,20210517,S12000045,,East Dunbartonshire,Male,,80 years and over,,2823.0,,Dose 1,,1,,0.0354233085370174,,2798,,99.1144172865746,
360966,360967,20210517,S12000045,,East Dunbartonshire,Total,d,18 - 29,,13570.0,,Dose 1,,12,,0.0884303610906411,,3462,,25.51215917465,
360967,360968,20210517,S12000045,,East Dunbartonshire,Total,d,18 years and over,,86922.0,,Dose 1,,304,,0.34973884632199,,66277,,76.2488207818504,
360968,360969,20210517,S12000045,,East Dunbartonshire,Total,d,30 - 39,,11103.0,,Dose 1,,62,,0.5584076375754301,,4182,,37.6654958119427,
360969,360970,20210517,S12000045,,East Dunbartonshire,Total,d,40 - 49,,13478.0,,Dose 1,,219,,1.62487015877727,,10026,,74.38789137854279,
360970,360971,20210517,S12000045,,East Dunbartonshire,Total,d,50 - 54,,8189.0,,Dose 1,,3,,0.0366345097081451,,7744,,94.5658810599585,
360971,360972,20210517,S12000045,,East Dunbartonshire,Total,d,50 years and over,,48771.0,,Dose 1,,11,,0.0225543868282381,,48607,,99.66373459637899,
360972,360973,20210517,S12000045,,East Dunbartonshire,Total,d,55 - 59,,8464.0,,Dose 1,,0,,0.0,,8390,,99.1257088846881,
360973,360974,20210517,S12000045,,East Dunbartonshire,Total,d,60 - 64,,7642.0,,Dose 1,,2,,0.0261711593823606,,7592,,99.345721015441,
360974,360975,20210517,S12000045,,East Dunbartonshire,Total,d,65 - 69,,6528.0,,Dose 1,,2,,0.0306372549019608,,6661,,102.03737745097999,
360975,360976,20210517,S12000045,,East Dunbartonshire,Total,d,70 - 74,,6222.0,,Dose 1,,1,,0.0160720025715204,,6480,,104.146576663452,
360976,360977,20210517,S12000045,,East Dunbartonshire,Total,d,75 - 79,,4626.0,,Dose 1,,1,,0.0216169476869866,,4661,,100.75659316904499,
360977,360978,20210517,S12000045,,East Dunbartonshire,Total,d,80 years and over,,7100.0,,Dose 1,,2,,0.028169014084507005,,7079,,99.7042253521127,
360978,360979,20210517,S12000045,,East Dunbartonshire,Female,,18 - 29,,6173.0,,Dose 2,,28,,0.45358820670662603,,1066,,17.2687510124737,
360979,360980,20210517,S12000045,,East Dunbartonshire,Female,,18 years and over,,45526.0,,Dose 2,,233,,0.5117954575407461,,21621,,47.491543293941895,
360980,360981,20210517,S12000045,,East Dunbartonshire,Female,,30 - 39,,5751.0,,Dose 2,,27,,0.46948356807511704,,1393,,24.221874456616202,
360981,360982,20210517,S12000045,,East Dunbartonshire,Female,,40 - 49,,7185.0,,Dose 2,,51,,0.709812108559499,,1911,,26.597077244258898,
360982,360983,20210517,S12000045,,East Dunbartonshire,Female,,50 - 54,,4306.0,,Dose 2,,33,,0.766372503483511,,1264,,29.354389224338103,
360983,360984,20210517,S12000045,,East Dunbartonshire,Female,,55 - 59,,4449.0,,Dose 2,,31,,0.6967857945605749,,1438,,32.321870083164804,
360984,360985,20210517,S12000045,,East Dunbartonshire,Female,,60 - 64,,4009.0,,Dose 2,,55,,1.3719131953105501,,1131,,28.211524070840603,
360985,360986,20210517,S12000045,,East Dunbartonshire,Female,,65 - 69,,3430.0,,Dose 2,,3,,0.08746355685131199,,3377,,98.45481049562679,
360986,360987,20210517,S12000045,,East Dunbartonshire,Female,,70 - 74,,3332.0,,Dose 2,,4,,0.12004801920768302,,3370,,101.14045618247299,
360987,360988,20210517,S12000045,,East Dunbartonshire,Female,,75 - 79,,2614.0,,Dose 2,,1,,0.0382555470543229,,2537,,97.0543228768171,
360988,360989,20210517,S12000045,,East Dunbartonshire,Female,,80 years and over,,4277.0,,Dose 2,,0,,0.0,,4134,,96.65653495440729,
360989,360990,20210517,S12000045,,East Dunbartonshire,Male,,18 - 29,,7397.0,,Dose 2,,17,,0.229822901176153,,514,,6.94876301203191,
360990,360991,20210517,S12000045,,East Dunbartonshire,Male,,18 years and over,,41396.0,,Dose 2,,230,,0.5556092376074979,,15062,,36.3851579862789,
360991,360992,20210517,S12000045,,East Dunbartonshire,Male,,30 - 39,,5352.0,,Dose 2,,18,,0.336322869955157,,673,,12.5747384155456,
360992,360993,20210517,S12000045,,East Dunbartonshire,Male,,40 - 49,,6293.0,,Dose 2,,44,,0.699189575719053,,902,,14.333386302240601,
360993,360994,20210517,S12000045,,East Dunbartonshire,Male,,50 - 54,,3883.0,,Dose 2,,32,,0.824105073396858,,664,,17.1001802729848,
360994,360995,20210517,S12000045,,East Dunbartonshire,Male,,55 - 59,,4015.0,,Dose 2,,58,,1.44458281444583,,871,,21.6936488169365,
360995,360996,20210517,S12000045,,East Dunbartonshire,Male,,60 - 64,,3633.0,,Dose 2,,57,,1.5689512799339398,,731,,20.1211120286265,
360996,360997,20210517,S12000045,,East Dunbartonshire,Male,,65 - 69,,3098.0,,Dose 2,,1,,0.0322788896061975,,3036,,97.9987088444157,
360997,360998,20210517,S12000045,,East Dunbartonshire,Male,,70 - 74,,2890.0,,Dose 2,,1,,0.0346020761245675,,2951,,102.110726643599,
360998,360999,20210517,S12000045,,East Dunbartonshire,Male,,75 - 79,,2012.0,,Dose 2,,2,,0.099403578528827,,2015,,100.14910536779301,
360999,361000,20210517,S12000045,,East Dunbartonshire,Male,,80 years and over,,2823.0,,Dose 2,,0,,0.0,,2705,,95.820049592632,
361000,361001,20210517,S12000045,,East Dunbartonshire,Total,d,18 - 29,,13570.0,,Dose 2,,45,,0.33161385408990396,,1580,,11.6433308769344,
361001,361002,20210517,S12000045,,East Dunbartonshire,Total,d,18 years and over,,86922.0,,Dose 2,,463,,0.532661466602241,,36683,,42.2022042750972,
361002,361003,20210517,S12000045,,East Dunbartonshire,Total,d,30 - 39,,11103.0,,Dose 2,,45,,0.40529586598216705,,2066,,18.6075835359813,
361003,361004,20210517,S12000045,,East Dunbartonshire,Total,d,40 - 49,,13478.0,,Dose 2,,95,,0.7048523519810059,,2813,,20.8710491170797,
361004,361005,20210517,S12000045,,East Dunbartonshire,Total,d,50 - 54,,8189.0,,Dose 2,,65,,0.7937477103431428,,1928,,23.5437782391012,
361005,361006,20210517,S12000045,,East Dunbartonshire,Total,d,50 years and over,,48771.0,,Dose 2,,278,,0.5700108671136539,,30224,,61.971253408788,
361006,361007,20210517,S12000045,,East Dunbartonshire,Total,d,55 - 59,,8464.0,,Dose 2,,89,,1.05151228733459,,2309,,27.2802457466919,
361007,361008,20210517,S12000045,,East Dunbartonshire,Total,d,60 - 64,,7642.0,,Dose 2,,112,,1.4655849254122002,,1862,,24.365349384977797,
361008,361009,20210517,S12000045,,East Dunbartonshire,Total,d,65 - 69,,6528.0,,Dose 2,,4,,0.0612745098039216,,6413,,98.23835784313731,
361009,361010,20210517,S12000045,,East Dunbartonshire,Total,d,70 - 74,,6222.0,,Dose 2,,5,,0.0803600128576021,,6321,,101.591128254581,
361010,361011,20210517,S12000045,,East Dunbartonshire,Total,d,75 - 79,,4626.0,,Dose 2,,3,,0.0648508430609598,,4552,,98.40034587116301,
361011,361012,20210517,S12000045,,East Dunbartonshire,Total,d,80 years and over,,7100.0,,Dose 2,,0,,0.0,,6839,,96.3239436619718,
361012,361013,20210517,S12000047,,Fife,Female,,18 - 29,,27466.0,,Dose 1,,36,,0.131071142503459,,6940,,25.267603582611198,
361013,361014,20210517,S12000047,,Fife,Female,,18 years and over,,157060.0,,Dose 1,,85,,0.0541194447981663,,118870,,75.68445180185921,
361014,361015,20210517,S12000047,,Fife,Female,,30 - 39,,22744.0,,Dose 1,,15,,0.0659514597256419,,9848,,43.2993316918748,
361015,361016,20210517,S12000047,,Fife,Female,,40 - 49,,23854.0,,Dose 1,,20,,0.0838433805651044,,20466,,85.7969313322713,
361016,361017,20210517,S12000047,,Fife,Female,,50 - 54,,14411.0,,Dose 1,,3,,0.0208174311289987,,13187,,91.5064880993685,
361017,361018,20210517,S12000047,,Fife,Female,,55 - 59,,13995.0,,Dose 1,,4,,0.0285816362986781,,13918,,99.4498035012504,
361018,361019,20210517,S12000047,,Fife,Female,,60 - 64,,12546.0,,Dose 1,,3,,0.0239120038259206,,12509,,99.705085286147,
361019,361020,20210517,S12000047,,Fife,Female,,65 - 69,,11364.0,,Dose 1,,1,,0.00879971840901091,,11073,,97.43928194297779,
361020,361021,20210517,S12000047,,Fife,Female,,70 - 74,,11207.0,,Dose 1,,3,,0.02676898367092,,11273,,100.58891764076,
361021,361022,20210517,S12000047,,Fife,Female,,75 - 79,,7923.0,,Dose 1,,0,,0.0,,8128,,102.587403761202,
361022,361023,20210517,S12000047,,Fife,Female,,80 years and over,,11550.0,,Dose 1,,0,,0.0,,11528,,99.8095238095238,
361023,361024,20210517,S12000047,,Fife,Male,,18 - 29,,27536.0,,Dose 1,,18,,0.0653689715281813,,4122,,14.969494479953498,
361024,361025,20210517,S12000047,,Fife,Male,,18 years and over,,144442.0,,Dose 1,,146,,0.101078633638415,,100884,,69.8439512053281,
361025,361026,20210517,S12000047,,Fife,Male,,30 - 39,,20789.0,,Dose 1,,12,,0.0577228341911588,,5813,,27.961902929433798,
361026,361027,20210517,S12000047,,Fife,Male,,40 - 49,,22462.0,,Dose 1,,100,,0.44519633158222793,,18499,,82.3568693793963,
361027,361028,20210517,S12000047,,Fife,Male,,50 - 54,,13642.0,,Dose 1,,8,,0.0586424277965108,,12624,,92.537751062894,
361028,361029,20210517,S12000047,,Fife,Male,,55 - 59,,13231.0,,Dose 1,,4,,0.0302320308366715,,12892,,97.4378353865921,
361029,361030,20210517,S12000047,,Fife,Male,,60 - 64,,11802.0,,Dose 1,,3,,0.025419420437214003,,12054,,102.13523131672599,
361030,361031,20210517,S12000047,,Fife,Male,,65 - 69,,10407.0,,Dose 1,,1,,0.009608917075045641,,10238,,98.3760930143173,
361031,361032,20210517,S12000047,,Fife,Male,,70 - 74,,10253.0,,Dose 1,,0,,0.0,,10159,,99.08319516239149,
361032,361033,20210517,S12000047,,Fife,Male,,75 - 79,,6664.0,,Dose 1,,0,,0.0,,6945,,104.21668667466999,
361033,361034,20210517,S12000047,,Fife,Male,,80 years and over,,7656.0,,Dose 1,,0,,0.0,,7538,,98.4587251828631,
361034,361035,20210517,S12000047,,Fife,Total,d,18 - 29,,55002.0,,Dose 1,,54,,0.0981782480637068,,11062,,20.1119959274208,
361035,361036,20210517,S12000047,,Fife,Total,d,18 years and over,,301502.0,,Dose 1,,231,,0.07661640718801202,,219754,,72.8864153471619,
361036,361037,20210517,S12000047,,Fife,Total,d,30 - 39,,43533.0,,Dose 1,,27,,0.0620219144097581,,15661,,35.9750074656008,
361037,361038,20210517,S12000047,,Fife,Total,d,40 - 49,,46316.0,,Dose 1,,120,,0.259089731410312,,38965,,84.12859487002329,
361038,361039,20210517,S12000047,,Fife,Total,d,50 - 54,,28053.0,,Dose 1,,11,,0.039211492531993,,25811,,92.007984885752,
361039,361040,20210517,S12000047,,Fife,Total,d,50 years and over,,156651.0,,Dose 1,,30,,0.0191508512553383,,154066,,98.3498349834984,
361040,361041,20210517,S12000047,,Fife,Total,d,55 - 59,,27226.0,,Dose 1,,8,,0.0293836773672225,,26810,,98.47204877690442,
361041,361042,20210517,S12000047,,Fife,Total,d,60 - 64,,24348.0,,Dose 1,,6,,0.0246426811237063,,24563,,100.883029406933,
361042,361043,20210517,S12000047,,Fife,Total,d,65 - 69,,21771.0,,Dose 1,,2,,0.00918653254329153,,21311,,97.88709751504291,
361043,361044,20210517,S12000047,,Fife,Total,d,70 - 74,,21460.0,,Dose 1,,3,,0.0139794967381174,,21432,,99.8695246971109,
361044,361045,20210517,S12000047,,Fife,Total,d,75 - 79,,14587.0,,Dose 1,,0,,0.0,,15073,,103.331733735518,
361045,361046,20210517,S12000047,,Fife,Total,d,80 years and over,,19206.0,,Dose 1,,0,,0.0,,19066,,99.27106112673121,
361046,361047,20210517,S12000047,,Fife,Female,,18 - 29,,27466.0,,Dose 2,,120,,0.436903808344863,,3294,,11.9930095390665,
361047,361048,20210517,S12000047,,Fife,Female,,18 years and over,,157060.0,,Dose 2,,1648,,1.04928052973386,,68497,,43.6119954157647,
361048,361049,20210517,S12000047,,Fife,Female,,30 - 39,,22744.0,,Dose 2,,218,,0.958494548012663,,4663,,20.5021104467112,
361049,361050,20210517,S12000047,,Fife,Female,,40 - 49,,23854.0,,Dose 2,,314,,1.3163410748721398,,6152,,25.7902238618261,
361050,361051,20210517,S12000047,,Fife,Female,,50 - 54,,14411.0,,Dose 2,,227,,1.57518562209423,,4619,,32.0519047949483,
361051,361052,20210517,S12000047,,Fife,Female,,55 - 59,,13995.0,,Dose 2,,320,,2.28653090389425,,5056,,36.1271882815291,
361052,361053,20210517,S12000047,,Fife,Female,,60 - 64,,12546.0,,Dose 2,,366,,2.9172644667623104,,4616,,36.7926032201499,
361053,361054,20210517,S12000047,,Fife,Female,,65 - 69,,11364.0,,Dose 2,,30,,0.263991552270327,,10529,,92.65223512847591,
361054,361055,20210517,S12000047,,Fife,Female,,70 - 74,,11207.0,,Dose 2,,24,,0.21415186936736,,10879,,97.0732577853127,
361055,361056,20210517,S12000047,,Fife,Female,,75 - 79,,7923.0,,Dose 2,,24,,0.30291556228701194,,7753,,97.85434810046699,
361056,361057,20210517,S12000047,,Fife,Female,,80 years and over,,11550.0,,Dose 2,,5,,0.0432900432900433,,10936,,94.68398268398269,
361057,361058,20210517,S12000047,,Fife,Male,,18 - 29,,27536.0,,Dose 2,,85,,0.30868680999418896,,1340,,4.86635676932016,
361058,361059,20210517,S12000047,,Fife,Male,,18 years and over,,144442.0,,Dose 2,,1514,,1.0481715844422,,48270,,33.4182578474405,
361059,361060,20210517,S12000047,,Fife,Male,,30 - 39,,20789.0,,Dose 2,,115,,0.5531771609986049,,1710,,8.22550387224013,
361060,361061,20210517,S12000047,,Fife,Male,,40 - 49,,22462.0,,Dose 2,,219,,0.974979966165079,,2659,,11.8377704567714,
361061,361062,20210517,S12000047,,Fife,Male,,50 - 54,,13642.0,,Dose 2,,258,,1.89121829643747,,2443,,17.9079313883595,
361062,361063,20210517,S12000047,,Fife,Male,,55 - 59,,13231.0,,Dose 2,,342,,2.58483863653541,,3047,,23.0292494898345,
361063,361064,20210517,S12000047,,Fife,Male,,60 - 64,,11802.0,,Dose 2,,437,,3.70276224368751,,3657,,30.9862735129639,
361064,361065,20210517,S12000047,,Fife,Male,,65 - 69,,10407.0,,Dose 2,,20,,0.19217834150091298,,9744,,93.62928797924471,
361065,361066,20210517,S12000047,,Fife,Male,,70 - 74,,10253.0,,Dose 2,,24,,0.234077830878767,,9821,,95.78659904418221,
361066,361067,20210517,S12000047,,Fife,Male,,75 - 79,,6664.0,,Dose 2,,13,,0.195078031212485,,6671,,100.105042016807,
361067,361068,20210517,S12000047,,Fife,Male,,80 years and over,,7656.0,,Dose 2,,1,,0.0130616509926855,,7178,,93.7565308254963,
361068,361069,20210517,S12000047,,Fife,Total,d,18 - 29,,55002.0,,Dose 2,,205,,0.372713719501109,,4634,,8.42514817642995,
361069,361070,20210517,S12000047,,Fife,Total,d,18 years and over,,301502.0,,Dose 2,,3162,,1.04874926202811,,116767,,38.72843297888571,
361070,361071,20210517,S12000047,,Fife,Total,d,30 - 39,,43533.0,,Dose 2,,333,,0.7649369443870171,,6373,,14.639468908644,
361071,361072,20210517,S12000047,,Fife,Total,d,40 - 49,,46316.0,,Dose 2,,533,,1.1507902236808,,8811,,19.0236635288021,
361072,361073,20210517,S12000047,,Fife,Total,d,50 - 54,,28053.0,,Dose 2,,485,,1.7288703525469598,,7062,,25.1737782055395,
361073,361074,20210517,S12000047,,Fife,Total,d,50 years and over,,156651.0,,Dose 2,,2091,,1.33481433249708,,96949,,61.8885292784598,
361074,361075,20210517,S12000047,,Fife,Total,d,55 - 59,,27226.0,,Dose 2,,662,,2.4314993021376603,,8103,,29.7619922133255,
361075,361076,20210517,S12000047,,Fife,Total,d,60 - 64,,24348.0,,Dose 2,,803,,3.2980121570560197,,8273,,33.9781501560703,
361076,361077,20210517,S12000047,,Fife,Total,d,65 - 69,,21771.0,,Dose 2,,50,,0.229663313582288,,20273,,93.11928712507459,
361077,361078,20210517,S12000047,,Fife,Total,d,70 - 74,,21460.0,,Dose 2,,48,,0.223671947809879,,20700,,96.4585274930103,
361078,361079,20210517,S12000047,,Fife,Total,d,75 - 79,,14587.0,,Dose 2,,37,,0.253650510728731,,14424,,98.8825666689518,
361079,361080,20210517,S12000047,,Fife,Total,d,80 years and over,,19206.0,,Dose 2,,6,,0.0312402374258044,,18114,,94.31427678850359,
361080,361081,20210517,S12000048,,Perth and Kinross,Female,,18 - 29,,8787.0,,Dose 1,,8,,0.0910435871173324,,2440,,27.7682940707864,
361081,361082,20210517,S12000048,,Perth and Kinross,Female,,18 years and over,,63767.0,,Dose 1,,179,,0.28070945787005797,,49317,,77.33937616635559,
361082,361083,20210517,S12000048,,Perth and Kinross,Female,,30 - 39,,8828.0,,Dose 1,,54,,0.611690077027639,,3077,,34.855006796556395,
361083,361084,20210517,S12000048,,Perth and Kinross,Female,,40 - 49,,9444.0,,Dose 1,,102,,1.08005082592122,,7767,,82.2426937738247,
361084,361085,20210517,S12000048,,Perth and Kinross,Female,,50 - 54,,6131.0,,Dose 1,,4,,0.06524221171097701,,5643,,92.0404501712608,
361085,361086,20210517,S12000048,,Perth and Kinross,Female,,55 - 59,,5851.0,,Dose 1,,4,,0.0683643821568963,,5840,,99.81199794906851,
361086,361087,20210517,S12000048,,Perth and Kinross,Female,,60 - 64,,5394.0,,Dose 1,,2,,0.0370782350760104,,5283,,97.94215795328141,
361087,361088,20210517,S12000048,,Perth and Kinross,Female,,65 - 69,,5039.0,,Dose 1,,2,,0.0396904147648343,,4942,,98.07501488390551,
361088,361089,20210517,S12000048,,Perth and Kinross,Female,,70 - 74,,4806.0,,Dose 1,,1,,0.0208073241781107,,4947,,102.933832709114,
361089,361090,20210517,S12000048,,Perth and Kinross,Female,,75 - 79,,3600.0,,Dose 1,,0,,0.0,,3661,,101.694444444444,
361090,361091,20210517,S12000048,,Perth and Kinross,Female,,80 years and over,,5887.0,,Dose 1,,2,,0.0339731612026499,,5717,,97.11228129777479,
361091,361092,20210517,S12000048,,Perth and Kinross,Male,,18 - 29,,10195.0,,Dose 1,,7,,0.06866110838646401,,1413,,13.8597351642962,
361092,361093,20210517,S12000048,,Perth and Kinross,Male,,18 years and over,,60527.0,,Dose 1,,205,,0.33869182348373494,,42187,,69.6994729624796,
361093,361094,20210517,S12000048,,Perth and Kinross,Male,,30 - 39,,8558.0,,Dose 1,,58,,0.677728441224585,,1671,,19.5255900911428,
361094,361095,20210517,S12000048,,Perth and Kinross,Male,,40 - 49,,8769.0,,Dose 1,,128,,1.4596875356368997,,6792,,77.4546698597331,
361095,361096,20210517,S12000048,,Perth and Kinross,Male,,50 - 54,,5666.0,,Dose 1,,7,,0.123543946346629,,4993,,88.1221320155312,
361096,361097,20210517,S12000048,,Perth and Kinross,Male,,55 - 59,,5689.0,,Dose 1,,3,,0.0527333450518545,,5560,,97.7324661627703,
361097,361098,20210517,S12000048,,Perth and Kinross,Male,,60 - 64,,5148.0,,Dose 1,,2,,0.0388500388500388,,5168,,100.3885003885,
361098,361099,20210517,S12000048,,Perth and Kinross,Male,,65 - 69,,4836.0,,Dose 1,,0,,0.0,,4684,,96.8569065343259,
361099,361100,20210517,S12000048,,Perth and Kinross,Male,,70 - 74,,4494.0,,Dose 1,,0,,0.0,,4628,,102.98175344904301,
361100,361101,20210517,S12000048,,Perth and Kinross,Male,,75 - 79,,3097.0,,Dose 1,,0,,0.0,,3200,,103.325799160478,
361101,361102,20210517,S12000048,,Perth and Kinross,Male,,80 years and over,,4075.0,,Dose 1,,0,,0.0,,4078,,100.073619631902,
361102,361103,20210517,S12000048,,Perth and Kinross,Total,d,18 - 29,,18982.0,,Dose 1,,15,,0.07902223158782001,,3853,,20.2981772205247,
361103,361104,20210517,S12000048,,Perth and Kinross,Total,d,18 years and over,,124294.0,,Dose 1,,384,,0.308944920913318,,91504,,73.6190001126362,
361104,361105,20210517,S12000048,,Perth and Kinross,Total,d,30 - 39,,17386.0,,Dose 1,,112,,0.644196479926378,,4748,,27.309329345450397,
361105,361106,20210517,S12000048,,Perth and Kinross,Total,d,40 - 49,,18213.0,,Dose 1,,230,,1.26283423927964,,14559,,79.9374073464009,
361106,361107,20210517,S12000048,,Perth and Kinross,Total,d,50 - 54,,11797.0,,Dose 1,,11,,0.0932440450962109,,10636,,90.15851487666359,
361107,361108,20210517,S12000048,,Perth and Kinross,Total,d,50 years and over,,69713.0,,Dose 1,,27,,0.0387302224836114,,68344,,98.03623427481241,
361108,361109,20210517,S12000048,,Perth and Kinross,Total,d,55 - 59,,11540.0,,Dose 1,,7,,0.0606585788561525,,11400,,98.78682842287701,
361109,361110,20210517,S12000048,,Perth and Kinross,Total,d,60 - 64,,10542.0,,Dose 1,,4,,0.037943464238285006,,10451,,99.13678618857901,
361110,361111,20210517,S12000048,,Perth and Kinross,Total,d,65 - 69,,9875.0,,Dose 1,,2,,0.020253164556961998,,9626,,97.4784810126582,
361111,361112,20210517,S12000048,,Perth and Kinross,Total,d,70 - 74,,9300.0,,Dose 1,,1,,0.010752688172043001,,9575,,102.956989247312,
361112,361113,20210517,S12000048,,Perth and Kinross,Total,d,75 - 79,,6697.0,,Dose 1,,0,,0.0,,6861,,102.448857697476,
361113,361114,20210517,S12000048,,Perth and Kinross,Total,d,80 years and over,,9962.0,,Dose 1,,2,,0.0200762899016262,,9795,,98.32362979321421,
361114,361115,20210517,S12000048,,Perth and Kinross,Female,,18 - 29,,8787.0,,Dose 2,,31,,0.35279390007966294,,1477,,16.8089222715375,
361115,361116,20210517,S12000048,,Perth and Kinross,Female,,18 years and over,,63767.0,,Dose 2,,332,,0.520645474932175,,30717,,48.1706838960591,
361116,361117,20210517,S12000048,,Perth and Kinross,Female,,30 - 39,,8828.0,,Dose 2,,39,,0.44177616674218395,,1854,,21.0013593112823,
361117,361118,20210517,S12000048,,Perth and Kinross,Female,,40 - 49,,9444.0,,Dose 2,,57,,0.603557814485387,,2660,,28.1660313426514,
361118,361119,20210517,S12000048,,Perth and Kinross,Female,,50 - 54,,6131.0,,Dose 2,,41,,0.668732670037514,,2067,,33.7139129016474,
361119,361120,20210517,S12000048,,Perth and Kinross,Female,,55 - 59,,5851.0,,Dose 2,,44,,0.7520082037258591,,2215,,37.8567766193813,
361120,361121,20210517,S12000048,,Perth and Kinross,Female,,60 - 64,,5394.0,,Dose 2,,51,,0.945494994438265,,2093,,38.8023730070449,
361121,361122,20210517,S12000048,,Perth and Kinross,Female,,65 - 69,,5039.0,,Dose 2,,49,,0.9724151617384399,,4523,,89.7598729906727,
361122,361123,20210517,S12000048,,Perth and Kinross,Female,,70 - 74,,4806.0,,Dose 2,,12,,0.24968789013732803,,4820,,100.291302538494,
361123,361124,20210517,S12000048,,Perth and Kinross,Female,,75 - 79,,3600.0,,Dose 2,,6,,0.166666666666667,,3551,,98.63888888888891,
361124,361125,20210517,S12000048,,Perth and Kinross,Female,,80 years and over,,5887.0,,Dose 2,,2,,0.0339731612026499,,5457,,92.6957703414303,
361125,361126,20210517,S12000048,,Perth and Kinross,Male,,18 - 29,,10195.0,,Dose 2,,26,,0.255026974006866,,628,,6.159882295242769,
